(96, 2, 2, BLUE, 1534.000000, 400.000000, 1684.000000, 500.000000)
(96, 3, 1, BLACK, 752.000000, 100.000000, 792.000000, 120.000000)
(96, 4, 2, GREEN, 236.000000, 600.000000, 386.000000, 700.000000)
(97, 1, 2, RED, 1091.500000, 200.000000, 1241.500000, 450.000000)
(97, 5, 2, RED, 670.526306, 550.000000, 710.526306, 570.000000)
(97, 4, 2, GREEN, 177.000000, 600.000000, 327.000000, 700.000000)
(97, 3, 1, BLACK, 772.888916, 100.000000, 812.888916, 120.000000)
(97, 2, 2, BLUE, 1593.000000, 400.000000, 1743.000000, 500.000000)
(98, 3, 1, BLACK, 793.777771, 100.000000, 833.777771, 120.000000)
(98, 5, 2, RED, 618.947388, 550.000000, 658.947388, 570.000000)
(98, 4, 2, GREEN, 118.000000, 600.000000, 268.000000, 700.000000)
(98, 1, 2, RED, 1121.000000, 200.000000, 1271.000000, 450.000000)
(98, 2, 2, BLUE, 1652.000000, 400.000000, 1802.000000, 500.000000)
(99, 3, 1, BLACK, 814.666687, 100.000000, 854.666687, 120.000000)
(99, 5, 2, RED, 567.368408, 550.000000, 607.368408, 570.000000)
(99, 2, 2, BLUE, 1711.000000, 400.000000, 1861.000000, 500.000000)
(99, 4, 2, GREEN, 59.000000, 600.000000, 209.000000, 700.000000)
(99, 1, 2, RED, 1150.500000, 200.000000, 1300.500000, 450.000000)
(100, 5, 2, RED, 515.789429, 550.000000, 555.789429, 570.000000)
(100, 3, 1, BLACK, 835.555542, 100.000000, 875.555542, 120.000000)
(100, 4, 2, GREEN, 0.000000, 600.000000, 150.000000, 700.000000)
(100, 2, 2, BLUE, 1770.000000, 400.000000, 1920.000000, 500.000000)
(100, 1, 2, RED, 1180.000000, 200.000000, 1330.000000, 450.000000)
(101, 5, 2, RED, 464.210510, 550.000000, 504.210510, 570.000000)
(101, 3, 1, BLACK, 856.444458, 100.000000, 896.444458, 120.000000)
(101, 1, 2, RED, 1209.500000, 200.000000, 1359.500000, 450.000000)
(102, 5, 2, RED, 412.631592, 550.000000, 452.631592, 570.000000)
(102, 3, 1, BLACK, 877.333374, 100.000000, 917.333374, 120.000000)
(102, 1, 2, RED, 1239.000000, 200.000000, 1389.000000, 450.000000)
(103, 5, 2, RED, 361.052612, 550.000000, 401.052612, 570.000000)
(103, 3, 1, BLACK, 898.222229, 100.000000, 938.222229, 120.000000)
(103, 1, 2, RED, 1268.500000, 200.000000, 1418.500000, 450.000000)
(104, 5, 2, RED, 309.473633, 550.000000, 349.473633, 570.000000)
(104, 1, 2, RED, 1298.000000, 200.000000, 1448.000000, 450.000000)
(104, 3, 1, BLACK, 919.111145, 100.000000, 959.111145, 120.000000)
(105, 5, 2, RED, 257.894714, 550.000000, 297.894714, 570.000000)
(105, 3, 1, BLACK, 940.000000, 100.000000, 980.000000, 120.000000)
(105, 1, 2, RED, 1327.500000, 200.000000, 1477.500000, 450.000000)
(106, 5, 2, RED, 206.315796, 550.000000, 246.315796, 570.000000)
(106, 1, 2, RED, 1357.000000, 200.000000, 1507.000000, 450.000000)
(106, 3, 1, BLACK, 960.888916, 100.000000, 1000.888916, 120.000000)
(107, 5, 2, RED, 154.736816, 550.000000, 194.736816, 570.000000)
(107, 1, 2, RED, 1386.500000, 200.000000, 1536.500000, 450.000000)
(107, 3, 1, BLACK, 981.777771, 100.000000, 1021.777771, 120.000000)
(108, 5, 2, RED, 103.157837, 550.000000, 143.157837, 570.000000)
(108, 1, 2, RED, 1416.000000, 200.000000, 1566.000000, 450.000000)
(108, 3, 1, BLACK, 1002.666687, 100.000000, 1042.666748, 120.000000)
(109, 5, 2, RED, 51.578918, 550.000000, 91.578918, 570.000000)
(109, 1, 2, RED, 1445.500000, 200.000000, 1595.500000, 450.000000)
(109, 3, 1, BLACK, 1023.555603, 100.000000, 1063.555664, 120.000000)
(110, 5, 2, RED, 0.000000, 550.000000, 40.000000, 570.000000)
(110, 3, 1, BLACK, 1044.444458, 100.000000, 1084.444458, 120.000000)
(110, 1, 2, RED, 1475.000000, 200.000000, 1625.000000, 450.000000)
(111, 3, 1, BLACK, 1065.333374, 100.000000, 1105.333374, 120.000000)
(111, 1, 2, RED, 1504.500000, 200.000000, 1654.500000, 450.000000)
(112, 3, 1, BLACK, 1086.222290, 100.000000, 1126.222290, 120.000000)
(112, 1, 2, RED, 1534.000000, 200.000000, 1684.000000, 450.000000)
(113, 3, 1, BLACK, 1107.111084, 100.000000, 1147.111084, 120.000000)
(113, 1, 2, RED, 1563.500000, 200.000000, 1713.500000, 450.000000)
(114, 3, 1, BLACK, 1128.000000, 100.000000, 1168.000000, 120.000000)
(114, 1, 2, RED, 1593.000000, 200.000000, 1743.000000, 450.000000)
(115, 1, 2, RED, 1622.500000, 200.000000, 1772.500000, 450.000000)
(115, 3, 1, BLACK, 1148.888916, 100.000000, 1188.888916, 120.000000)
(116, 1, 2, RED, 1652.000000, 200.000000, 1802.000000, 450.000000)
(116, 3, 1, BLACK, 1169.777832, 100.000000, 1209.777832, 120.000000)
(117, 1, 2, RED, 1681.500000, 200.000000, 1831.500000, 450.000000)
(117, 3, 1, BLACK, 1190.666748, 100.000000, 1230.666748, 120.000000)
(118, 1, 2, RED, 1711.000000, 200.000000, 1861.000000, 450.000000)
(118, 3, 1, BLACK, 1211.555542, 100.000000, 1251.555542, 120.000000)
(119, 3, 1, BLACK, 1232.444458, 100.000000, 1272.444458, 120.000000)
(119, 1, 2, RED, 1740.500000, 200.000000, 1890.500000, 450.000000)
(120, 1, 2, RED, 1770.000000, 200.000000, 1920.000000, 450.000000)
(120, 3, 1, BLACK, 1253.333374, 100.000000, 1293.333374, 120.000000)
(121, 3, 1, BLACK, 1274.222290, 100.000000, 1314.222290, 120.000000)
(122, 3, 1, BLACK, 1295.111084, 100.000000, 1335.111084, 120.000000)
(123, 3, 1, BLACK, 1316.000000, 100.000000, 1356.000000, 120.000000)
(124, 3, 1, BLACK, 1336.888916, 100.000000, 1376.888916, 120.000000)
(125, 3, 1, BLACK, 1357.777832, 100.000000, 1397.777832, 120.000000)
(126, 3, 1, BLACK, 1378.666748, 100.000000, 1418.666748, 120.000000)
(127, 3, 1, BLACK, 1399.555542, 100.000000, 1439.555542, 120.000000)
(128, 3, 1, BLACK, 1420.444458, 100.000000, 1460.444458, 120.000000)
(129, 3, 1, BLACK, 1441.333374, 100.000000, 1481.333374, 120.000000)
(130, 3, 1, BLACK, 1462.222290, 100.000000, 1502.222290, 120.000000)
(131, 3, 1, BLACK, 1483.111084, 100.000000, 1523.111084, 120.000000)
(132, 3, 1, BLACK, 1504.000000, 100.000000, 1544.000000, 120.000000)
(133, 3, 1, BLACK, 1524.888916, 100.000000, 1564.888916, 120.000000)
(134, 3, 1, BLACK, 1545.777832, 100.000000, 1585.777832, 120.000000)
(135, 3, 1, BLACK, 1566.666748, 100.000000, 1606.666748, 120.000000)
(136, 3, 1, BLACK, 1587.555542, 100.000000, 1627.555542, 120.000000)
(137, 3, 1, BLACK, 1608.444458, 100.000000, 1648.444458, 120.000000)
(138, 3, 1, BLACK, 1629.333374, 100.000000, 1669.333374, 120.000000)
(139, 3, 1, BLACK, 1650.222290, 100.000000, 1690.222290, 120.000000)
(140, 3, 1, BLACK, 1671.111084, 100.000000, 1711.111084, 120.000000)
(141, 3, 1, BLACK, 1692.000000, 100.000000, 1732.000000, 120.000000)
(142, 3, 1, BLACK, 1712.888916, 100.000000, 1752.888916, 120.000000)
(143, 3, 1, BLACK, 1733.777832, 100.000000, 1773.777832, 120.000000)
(144, 3, 1, BLACK, 1754.666748, 100.000000, 1794.666748, 120.000000)
(145, 3, 1, BLACK, 1775.555542, 100.000000, 1815.555542, 120.000000)
(146, 3, 1, BLACK, 1796.444458, 100.000000, 1836.444458, 120.000000)
(147, 3, 1, BLACK, 1817.333374, 100.000000, 1857.333374, 120.000000)
(148, 3, 1, BLACK, 1838.222290, 100.000000, 1878.222290, 120.000000)
(149, 3, 1, BLACK, 1859.111206, 100.000000, 1899.111206, 120.000000)
(150, 3, 1, BLACK, 1880.000000, 100.000000, 1920.000000, 120.000000)
